,time,uncompleted patients,all patients waiting,all patients treated,patients at admin,patients between treatment cycles,patients at consultation,patients at treatment,patients at pharmacy,patients in between treatments,patients at cashier,patients total ADR,patients curr ADR,priority 1 patients waiting,priority 2 patients waiting,priority 3 patients waiting,resources occupied,nurses occupied,docs occupied,chairs occupied,pharmacists occupied,cashiers occupied,nurse utilization,doc utilization,chair utilization,cashier utilization,pharmacist utilization,datetime,cost per unit time
1209,36285,23,0,18,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-26 04:30:00,0.0
1210,36315,23,0,18,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-26 05:00:00,0.0
1211,36345,23,0,18,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-26 05:30:00,0.0
1212,36375,23,0,18,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-26 06:00:00,0.0
1213,36405,23,0,18,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-26 06:30:00,0.0
1214,36435,23,0,18,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-26 07:00:00,0.0
1215,36465,23,0,18,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-26 07:30:00,0.0
1216,36495,23,0,18,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-26 08:00:00,0.0
1217,36525,23,0,18,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-26 08:30:00,0.0
1218,36555,23,0,18,0,13,0,2,0,0,1,0,0,0,0,0,4,2,0,1,0,1,1.0,0.0,0.5,1.0,0.0,2020-01-26 09:00:00,1.0187499999999998
1219,36585,23,1,18,1,12,1,1,0,0,0,0,0,0,1,0,4,2,1,1,0,0,1.0,1.0,0.5,0.0,0.0,2020-01-26 09:30:00,0.27955555555555556
1220,36615,23,3,18,0,12,1,2,0,0,0,0,0,2,1,0,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-26 10:00:00,1.0493333333333332
1221,36645,23,3,18,0,12,1,2,0,0,0,0,0,2,1,0,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-26 10:30:00,1.0493333333333332
1222,36675,23,5,18,0,11,1,2,0,0,0,0,0,3,1,1,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-26 11:00:00,0.6919047619047618
1223,36705,23,7,18,1,9,1,1,0,0,0,0,0,3,3,1,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-26 11:30:00,0.34944444444444445
1224,36735,23,6,18,1,10,1,1,0,0,0,0,0,3,2,1,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-26 12:00:00,0.5087179487179487
1225,36765,23,6,18,0,10,1,2,0,0,0,0,0,3,2,1,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-26 12:30:00,1.2107692307692306
1226,36795,23,8,18,0,10,1,2,0,0,0,0,0,3,3,2,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-26 13:00:00,0.558974358974359
1227,36825,23,8,18,0,10,1,2,0,0,0,0,0,3,3,2,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-26 13:30:00,0.558974358974359
1228,36855,23,9,18,0,10,1,2,0,0,0,0,0,3,3,3,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-26 14:00:00,0.558974358974359
1229,36885,23,9,18,0,10,1,2,0,0,0,0,0,3,3,3,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-26 14:30:00,0.558974358974359
1230,36915,23,9,18,0,11,1,2,0,0,0,0,0,3,3,3,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-26 15:00:00,0.5190476190476191
1231,36945,23,8,18,1,12,1,1,0,0,0,0,0,3,2,3,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-26 15:30:00,0.9060483091787439
1232,36975,23,7,18,0,13,1,2,0,0,0,0,0,4,2,1,4,2,1,1,0,0,1.0,1.0,0.5,0.0,0.0,2020-01-26 16:00:00,0.8304166666666666
1233,37005,23,8,18,0,12,1,2,0,0,0,0,0,1,3,4,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-26 16:30:00,0.7244444444444443
1234,37035,23,7,18,1,12,1,1,0,0,0,0,0,1,2,4,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-26 17:00:00,0.27955555555555556
1235,37065,23,4,18,0,12,1,2,0,0,0,0,0,1,0,3,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-26 17:30:00,0.48444444444444446
1236,37095,23,4,18,0,12,1,2,0,0,0,0,0,1,0,3,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-26 18:00:00,0.48444444444444446
1237,37125,23,4,18,0,12,1,2,0,0,0,0,0,1,0,3,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-26 18:30:00,0.48444444444444446
1238,37155,23,2,18,0,12,0,2,0,0,0,0,0,1,0,1,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-26 19:00:00,0.5190476190476191
1239,37185,23,1,18,1,12,0,1,0,0,0,0,0,1,0,0,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-26 19:30:00,0.2995238095238095
1240,37215,23,0,18,0,12,0,2,0,0,0,0,0,0,0,0,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-26 20:00:00,0.5190476190476191
1241,37245,23,0,18,0,12,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-26 20:30:00,0.2794871794871795
1242,37275,23,0,18,0,12,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-26 21:00:00,0.2794871794871795
1243,37305,23,0,18,0,12,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-26 21:30:00,0.2794871794871795
1244,37335,23,0,18,0,12,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-26 22:00:00,0.2794871794871795
1245,37365,23,0,18,0,12,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-26 22:30:00,0.2794871794871795
1246,37395,23,0,18,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-26 23:00:00,0.0
1247,37425,23,0,18,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-26 23:30:00,0.0
1248,37455,23,0,18,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-27 00:00:00,0.0
1249,37485,23,0,18,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-27 00:30:00,0.0
1250,37515,23,0,18,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-27 01:00:00,0.0
1251,37545,23,0,18,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-27 01:30:00,0.0
1252,37575,23,0,18,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-27 02:00:00,0.0
1253,37605,23,0,18,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-27 02:30:00,0.0
1254,37635,23,0,18,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-27 03:00:00,0.0
1255,37665,23,0,18,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-27 03:30:00,0.0
1256,37695,23,0,18,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-27 04:00:00,0.0
1257,37725,23,0,18,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-27 04:30:00,0.0
1258,37755,23,0,18,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-27 05:00:00,0.0
1259,37785,23,0,18,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-27 05:30:00,0.0
1260,37815,23,0,18,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-27 06:00:00,0.0
1261,37845,23,0,18,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-27 06:30:00,0.0
1262,37875,23,0,18,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-27 07:00:00,0.0
1263,37905,23,0,18,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-27 07:30:00,0.0
1264,37935,23,0,18,1,11,0,1,0,0,0,0,0,0,0,0,3,2,0,1,0,0,1.0,0.0,0.5,0.0,0.0,2020-01-27 08:00:00,0.32256410256410256
1265,37965,23,0,18,0,11,0,2,0,0,0,0,0,0,0,0,3,2,0,1,0,0,1.0,0.0,0.5,0.0,0.0,2020-01-27 08:30:00,0.7451282051282051
1266,37995,23,2,18,1,10,1,1,0,0,0,0,0,0,1,1,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-27 09:00:00,0.41333333333333333
1267,38025,23,2,18,0,11,0,2,0,0,0,0,0,0,1,1,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-27 09:30:00,0.7451282051282051
1268,38055,23,2,18,0,11,1,2,0,0,1,0,0,0,1,1,6,2,1,2,0,1,1.0,1.0,1.0,1.0,0.0,2020-01-27 10:00:00,1.1482705314009662
1269,38085,23,4,18,0,11,0,2,0,0,0,0,0,1,2,1,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-27 10:30:00,0.558974358974359
1270,38115,22,3,19,1,13,0,1,0,0,0,0,0,0,2,1,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-27 11:00:00,0.27955555555555556
1271,38145,22,2,19,0,14,0,2,0,0,0,0,0,0,1,1,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-27 11:30:00,0.45416666666666666
1272,38175,22,4,19,0,14,0,2,0,0,0,0,0,0,2,2,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-27 12:00:00,0.45416666666666666
1273,38205,22,4,19,0,14,0,2,0,0,0,0,0,0,2,2,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-27 12:30:00,0.45416666666666666
1274,38235,22,5,19,0,14,0,2,0,0,0,0,0,0,2,3,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-27 13:00:00,0.45416666666666666
1275,38265,22,5,19,0,14,0,2,0,0,0,0,0,0,2,3,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-27 13:30:00,0.45416666666666666
1276,38295,22,6,19,0,14,0,2,0,0,0,0,0,0,3,3,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-27 14:00:00,0.45416666666666666
1277,38325,22,5,19,0,15,0,2,0,0,0,0,0,0,2,3,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-27 14:30:00,0.5698039215686274
1278,38355,22,5,19,1,14,1,1,0,0,0,0,0,0,1,4,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-27 15:00:00,0.7994543904518329
1279,38385,22,6,19,0,14,0,2,0,0,0,0,0,1,1,4,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-27 15:30:00,0.9837499999999999
1280,38415,22,6,19,1,13,1,1,0,0,0,0,0,0,2,4,4,2,1,1,0,0,1.0,1.0,0.5,0.0,0.0,2020-01-27 16:00:00,0.41333333333333333
1281,38445,22,7,19,2,12,1,0,0,0,0,0,0,2,1,4,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-27 16:30:00,0.07466666666666667
1282,38475,21,1,20,0,13,1,2,0,0,0,0,0,1,0,0,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-27 17:00:00,0.48884027777777783
1283,38505,21,1,20,0,13,1,2,0,0,0,0,0,1,0,0,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-27 17:30:00,0.48884027777777783
1284,38535,21,0,20,0,13,0,2,0,0,0,0,0,0,0,0,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-27 18:00:00,0.5214296296296297
1285,38565,21,0,20,0,13,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-27 18:30:00,0.25952380952380955
1286,38595,21,0,20,0,13,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-27 19:00:00,0.25952380952380955
1287,38625,21,0,20,0,13,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0.5,0.0,0.5,0.0,0.0,2020-01-27 19:30:00,0.25952380952380955
1288,38655,21,0,20,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-27 20:00:00,0.0
1289,38685,21,0,20,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-27 20:30:00,0.0
1290,38715,21,0,20,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-27 21:00:00,0.0
1291,38745,21,0,20,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-27 21:30:00,0.0
1292,38775,21,0,20,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-27 22:00:00,0.0
1293,38805,21,0,20,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-27 22:30:00,0.0
1294,38835,21,0,20,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-27 23:00:00,0.0
1295,38865,21,0,20,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-27 23:30:00,0.0
1296,38895,21,0,20,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-28 00:00:00,0.0
1297,38925,21,0,20,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-28 00:30:00,0.0
1298,38955,21,0,20,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-28 01:00:00,0.0
1299,38985,21,0,20,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-28 01:30:00,0.0
1300,39015,21,0,20,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-28 02:00:00,0.0
1301,39045,21,0,20,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-28 02:30:00,0.0
1302,39075,21,0,20,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-28 03:00:00,0.0
1303,39105,21,0,20,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-28 03:30:00,0.0
1304,39135,21,0,20,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-28 04:00:00,0.0
1305,39165,21,0,20,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-28 04:30:00,0.0
1306,39195,21,0,20,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-28 05:00:00,0.0
1307,39225,21,0,20,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-28 05:30:00,0.0
1308,39255,21,0,20,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-28 06:00:00,0.0
1309,39285,21,0,20,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-28 06:30:00,0.0
1310,39315,21,0,20,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-28 07:00:00,0.0
1311,39345,21,0,20,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-28 07:30:00,0.0
1312,39375,21,0,20,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-28 08:00:00,0.0
1313,39405,21,0,20,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-28 08:30:00,0.0
1314,39435,21,0,20,1,13,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,2020-01-28 09:00:00,0.04
1315,39465,21,0,20,0,12,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0,2020-01-28 09:30:00,1.297142857142857
1316,39495,21,0,20,0,12,1,1,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0.5,1.0,0.5,0.0,0.0,2020-01-28 10:00:00,0.25952380952380955
1317,39525,21,0,20,0,12,1,1,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0.5,1.0,0.5,0.0,0.0,2020-01-28 10:30:00,0.25952380952380955
1318,39555,21,3,20,0,10,1,2,0,0,0,0,0,1,1,1,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-28 11:00:00,0.558974358974359
1319,39585,21,4,20,0,9,1,2,0,0,0,0,0,1,2,1,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-28 11:30:00,0.6055555555555555
1320,39615,21,5,20,0,8,1,2,0,0,0,0,0,1,2,2,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-28 12:00:00,0.7678787878787879
1321,39645,21,6,20,0,8,0,2,0,0,0,0,0,1,3,2,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-28 12:30:00,0.7266666666666667
1322,39675,21,7,20,1,7,0,1,1,0,0,0,0,1,4,2,4,2,0,1,1,0,1.0,0.0,0.5,0.0,1.0,2020-01-28 13:00:00,0.41933333333333334
1323,39705,20,6,21,0,8,0,2,0,0,0,0,0,0,4,2,3,2,0,1,0,0,1.0,0.0,0.5,0.0,0.0,2020-01-28 13:30:00,0.9686666666666666
1324,39735,20,6,21,1,10,1,1,1,0,0,0,0,1,3,2,4,2,1,0,1,0,1.0,1.0,0.0,0.0,1.0,2020-01-28 14:00:00,0.989047619047619
1325,39765,19,6,22,0,10,1,2,0,0,0,0,0,0,4,2,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-28 14:30:00,0.7451282051282051
1326,39795,19,5,22,1,11,1,1,0,0,0,0,0,0,3,2,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-28 15:00:00,0.2995238095238095
1327,39825,19,6,22,0,10,1,2,0,0,0,0,0,0,4,2,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-28 15:30:00,0.558974358974359
1328,39855,19,7,22,0,9,1,2,0,0,0,0,0,0,5,2,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-28 16:00:00,0.6055555555555555
1329,39885,19,8,22,0,8,1,2,0,0,0,0,0,0,6,2,5,2,1,2,0,0,1.0,1.0,1.0,0.0,0.0,2020-01-28 16:30:00,0.7678787878787879
1330,39915,19,9,22,0,7,0,2,0,0,0,0,0,1,5,3,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-28 17:00:00,0.8074074074074074
1331,39945,19,7,22,0,7,0,2,0,0,0,0,0,0,4,3,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-28 17:30:00,1.076296296296296
1332,39975,19,6,22,1,7,0,1,0,0,0,0,0,0,3,3,4,2,0,2,0,0,1.0,0.0,1.0,0.0,0.0,2020-01-28 18:00:00,0.4659259259259259
1333,40005,19,0,22,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-28 18:30:00,0.0
1334,40035,19,0,22,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-28 19:00:00,0.0
1335,40065,19,0,22,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-28 19:30:00,0.0
1336,40095,19,0,22,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-28 20:00:00,0.0
1337,40125,19,0,22,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-28 20:30:00,0.0
1338,40155,19,0,22,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-28 21:00:00,0.0
1339,40185,19,0,22,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-28 21:30:00,0.0
1340,40215,19,0,22,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-28 22:00:00,0.0
1341,40245,19,0,22,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-28 22:30:00,0.0
1342,40275,19,0,22,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-28 23:00:00,0.0
1343,40305,19,0,22,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-28 23:30:00,0.0
1344,40335,19,0,22,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-29 00:00:00,0.0
1345,40365,19,0,22,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-29 00:30:00,0.0
1346,40395,19,0,22,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-29 01:00:00,0.0
1347,40425,19,0,22,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-29 01:30:00,0.0
1348,40455,19,0,22,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-29 02:00:00,0.0
1349,40485,19,0,22,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-29 02:30:00,0.0
1350,40515,19,0,22,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-29 03:00:00,0.0
1351,40545,19,0,22,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-29 03:30:00,0.0
1352,40575,19,0,22,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-29 04:00:00,0.0
1353,40605,19,0,22,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-29 04:30:00,0.0
1354,40635,19,0,22,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-29 05:00:00,0.0
1355,40665,19,0,22,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-29 05:30:00,0.0
1356,40695,19,0,22,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-29 06:00:00,0.0
1357,40725,19,0,22,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-29 06:30:00,0.0
1358,40755,19,0,22,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-29 07:00:00,0.0
1359,40785,19,0,22,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-29 07:30:00,0.0
1360,40815,19,0,22,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-29 08:00:00,0.0
1361,40845,19,0,22,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2020-01-29 08:30:00,0.0
1362,40875,19,0,22,0,7,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,2020-01-29 09:00:00,1.5133333333333332
1363,40905,19,0,22,0,7,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,2020-01-29 09:30:00,0.0
1364,40935,19,2,22,0,6,1,2,0,0,0,0,0,1,1,0,3,2,1,0,0,0,1.0,1.0,0.0,0.0,0.0,2020-01-29 10:00:00,2.0177777777777774
1365,40965,19,2,22,0,6,1,2,0,0,0,0,0,0,1,1,4,2,1,1,0,0,1.0,1.0,0.5,0.0,0.0,2020-01-29 10:30:00,1.7488888888888887
